DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationdesc,optionaltext,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
4,Thursday,10AM,3PM,11MFF-0039,333 MARKET ST,Located on the South Wst Corner of Market & Beale.  2nd Yellow Parking Metered Space.,"Indian Style: BBQ, Variety of Curries, Rice, Wraps, Breads (Naan, Rotis, Parathas), Desserts, Pizza.  Beverages, Condiments, Indian Soups, Salads & Appetizer Varieties.",305715,,10:00,15:00,2863000,03/07/2011 04:06:03 PM,03/07/2011 04:10:56 PM,3710,020,N,Bombay Blvd.,6013387.52482,2116443.46243,37.7921033879545,-122.397585967453,
4,Thursday,6AM,12AM,15MFF-0093,2 MONTGOMERY ST,"Northeast Corner of Market & Montgomery St, on Market","Hot dogs, condiments, soft pretzels, soft drinks, coffee, cold beverages, pastries, bakery goods, cookies, ice cream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",632982,,06:00,24:00,30735000,09/06/2011 11:07:31 AM,09/06/2011 11:07:46 AM,0291,007,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6012109.20022,2115389.99682,37.7891395577013,-122.401934924896,
4,Thursday,6AM,12AM,15MFF-0090,900 BEACH ST,"Northwest Corner of Hyde & Beach Streets, on Beach.  Approximately 12' West of the Hyde St & Beach St crosswalk. Located against the wall with plant/ bushes.","Hot dogs, condiments, soft pretzels, soft drinks, coffee,cold beverages, pastries, bakery goods, cookies, icecream, candy, soups, churros, chestnuts, nuts, fresh fruit, fruit juices, desserts, potato chips and popcorn.",632972,,06:00,24:00,2846000,08/31/2011 04:05:09 PM,08/31/2011 04:05:30 PM,0405,007,N,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",6005895.59457,2121756.69017,37.8062721441523,-122.42388615342,
4,Thursday,11AM,3PM,15MFF-0115,1 POWELL ST,On Eddy Street between Cyril Mangin and Powell.,"Rice - Chicken & Beef, sauce, cold drinks, hot drinks",639666,,11:00,15:00,5057000,04/07/2015 01:52:05 PM,04/07/2015 01:53:16 PM,0330,027,N,Afghani Rice,6010390.12982,2113813.22099,37.7847140158543,-122.407771493331,
4,Thursday,11AM,9PM,14MFF-0056,532 MARKET ST,"Push cart located on Market St curbside along the concrete pillars, east of the Sutter St and Sansome St intersection.",Creme Brulee,526417,,11:00,21:00,8742201,10/25/2011 11:38:11 AM,10/25/2011 11:39:03 AM,0290,012,N,The Creme Brulee Cart,6012827.29795,2116012.84151,37.7908897937244,-122.399494126212,
4,Thursday,8AM,10PM,14MFF-0120,720 MARKET ST,Pushcart located inf ront of 720 Market St.,"Hot Dogs, Chips, Bottled Drinks",562959,,08:00,22:00,8745201,07/25/2014 02:36:46 PM,07/25/2014 02:37:14 PM,0312,004,N,Mob Dog,6011498.39051,2114742.93722,37.7873287770306,-122.404002707411,
4,Thursday,6AM,7AM,15MFF-0064,50 RIZAL ST,"Set-up at 10 Tandang Sora. 6:45am-6:55am, 11:30am-11:35am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",631752,,06:00,07:00,11089000,09/07/2011 03:31:20 PM,09/07/2011 03:31:44 PM,3751,169,Y,Steve's Mobile Deli,6012946.55722,2112832.30465,37.7821634269963,-122.398858175825,
4,Thursday,11AM,12PM,15MFF-0064,50 RIZAL ST,"Set-up at 10 Tandang Sora. 6:45am-6:55am, 11:30am-11:35am","Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",631752,,11:00,12:00,11089000,09/07/2011 03:31:20 PM,09/07/2011 03:31:44 PM,3751,169,Y,Steve's Mobile Deli,6012946.55722,2112832.30465,37.7821634269963,-122.398858175825,
4,Thursday,12PM,1PM,15MFF-0116,1006 16TH ST,"Set-up at 1000 16th St: 12:05pm-12:08pm, 1:40pm-1:50pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639703,,12:00,13:00,702000,08/24/2011 10:49:17 AM,08/24/2011 10:49:56 AM,3833,002,Y,May Catering,6013371.40589,2107111.62756,37.7664794033031,-122.396987155992,
4,Thursday,1PM,2PM,15MFF-0083,1060 KEY AVE,Set-up at 1000 Key Ave: 1:00pm-1:15pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632862,,13:00,14:00,7819000,09/14/2011 10:12:04 AM,09/14/2011 10:12:16 AM,4994,002,Y,Singh Brothers Ice Cream,6013084.39397,2089987.69124,37.7194447104044,-122.396779269073,
4,Thursday,8AM,9AM,15MFF-0050,1003 TURK ST,"Set-up at 1011 Turk St: 8:15am-8:40am, 11:30am-11:40am","Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629901,,08:00,09:00,12726000,04/13/2011 03:04:03 PM,04/13/2011 03:04:38 PM,0759,001,Y,John's Catering #5,6005214.35695,2112663.54133,37.7812661735253,-122.425596113366,
4,Thursday,2PM,3PM,15MFF-0083,1104 FITZGERALD AVE,Set-up at 1100 Fitzgerald Ave: 2:15pm-2:30pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632867,,14:00,15:00,5599000,09/14/2011 10:21:06 AM,09/14/2011 10:21:19 AM,4914,022,Y,Singh Brothers Ice Cream,6015180.74956,2090163.4585,37.7200437918897,-122.389545147791,
4,Thursday,8AM,9AM,15MFF-0028,1150 25TH ST,Set-up at 1125 25th St: 8:50am-9:00am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",626846,,08:00,09:00,1407000,08/31/2011 11:47:38 AM,08/31/2011 11:47:51 AM,4228,017,Y,Two G's Catering,6015225.90106,2102072.50486,37.7527461109262,-122.390220649566,
4,Thursday,10AM,11AM,15MFF-0062,1144 LARKIN ST,Set-up at 1180 Larkin St: 10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631707,,10:00,11:00,8137000,08/09/2011 10:50:25 AM,08/09/2011 10:50:44 AM,0279,012,Y,Munch A Bunch,6007320.10921,2115238.57752,37.7884553541868,-122.418493877061,
4,Thursday,1PM,2PM,14MFF-0109,1240 MINNESOTA ST,Set-up at 1220 Minnesota St: 1:40pm-1:55pm,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",559783,,13:00,14:00,9058000,08/31/2011 03:48:17 PM,08/31/2011 03:48:31 PM,4228,015,Y,Mang Hang Catering,6015303.13816,2102797.17099,37.7547401744411,-122.39000416543,
4,Thursday,10AM,11AM,15MFF-0117,150 OTIS ST,Set-up at 130 Otis St: 10:30am-10:35am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641318,,10:00,11:00,10048000,10/24/2011 04:21:42 PM,10/24/2011 04:21:57 PM,3513,008,Y,Anas Goodies Catering,6006666.1195,2108857.22612,37.7708968719166,-122.420303482979,
4,Thursday,9AM,10AM,15MFF-0116,Assessors Block 8710/Lot003,"Set-up at 1325 06th St: 10:00am-10:03am, 12:00pm-12:03pm, 1:00pm-1:05pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639725,,09:00,10:00,0,08/31/2011 11:24:47 AM,08/31/2011 11:25:41 AM,8710,003,Y,May Catering,6014416.532,2108607.696,37.7706453983908,-122.3934769372,
4,Thursday,10AM,11AM,15MFF-0116,Assessors Block 8710/Lot003,"Set-up at 1325 06th St: 10:00am-10:03am, 12:00pm-12:03pm, 1:00pm-1:05pm","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639725,,10:00,11:00,0,08/31/2011 11:24:47 AM,08/31/2011 11:25:41 AM,8710,003,Y,May Catering,6014416.532,2108607.696,37.7706453983908,-122.3934769372,
4,Thursday,8AM,9AM,15MFF-0117,1346 EDDY ST,Set-up at 1350 Eddy St: 8:55am-9:00am,"Cold Truck: Sandwiches, Noodles,  Pre-packaged Snacks, Candy, Desserts Various Beverages",641307,,08:00,09:00,5070000,10/24/2011 04:03:54 PM,10/24/2011 04:04:18 PM,0733,014,Y,Anas Goodies Catering,6004006.40736,2112885.22264,37.7818065268172,-122.429790840366,
4,Thursday,9AM,10AM,14MFF-0001,171 LANGTON ST,Set-up at 145 Langton: 9:40am-9:45am,"Cold Truck: sandwiches, drinks, snacks, candy, hot coffee",509494,,09:00,10:00,8100000,06/07/2011 08:54:54 AM,06/07/2011 08:55:17 AM,3755,117,Y,Sun Rise Catering,6010530.30092,2110396.6306,37.7753407062288,-122.407045641377,
4,Thursday,7AM,8AM,15MFF-0061,1475 CARROLL AVE,Set-up at 1480 Donner : 7:25am-7:35am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631441,,07:00,08:00,4908000,05/12/2011 04:18:32 PM,05/12/2011 04:18:47 PM,4882,026,Y,Liang Bai Ping,6014773.16449,2091464.24785,37.7235928942816,-122.391044912211,
4,Thursday,5PM,6PM,15MFF-0109,1499 ILLINOIS ST,Set-up at 1485 Illinois: 5:15pm-5:30pm,"Cold Truck: sandwiches, corndogs, tacos, yogurt, snacks, candy, hot and cold drinks",635748,,17:00,18:00,7173000,09/26/2011 09:43:12 AM,09/26/2011 09:43:34 AM,4244,002,Y,M M Catering,6016231.47448,2102120.27815,37.7529330108826,-122.38674649469,
4,Thursday,1PM,2PM,15MFF-0083,1475 DONNER AVE,Set-up at 1500 Donner Ave: 1:30pm-1:45pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632864,,13:00,14:00,4908000,09/14/2011 10:15:31 AM,09/14/2011 10:16:14 AM,4910,023,Y,Singh Brothers Ice Cream,6014603.25513,2091241.21701,37.7229710660157,-122.391616677859,
4,Thursday,1PM,2PM,15MFF-0083,1562 BANCROFT AVE,Set-up at 1600 Bancroft Ave: 1:45pm-2:00pm,"Ice Cream, Pre-Packaged Chips, Candies, Bottled Water & Canned SODA",632865,,13:00,14:00,2710000,09/14/2011 10:19:14 AM,09/14/2011 10:19:28 AM,4849,006,Y,Singh Brothers Ice Cream,6014494.50146,2092073.63088,37.7252506712014,-122.392050803801,
4,Thursday,9AM,10AM,15MFF-0116,180 NAPOLEON ST,"Set-up at 180 Napoleon: 11:25am-11:30am, 2:15pm-2:20pm. Set-up at 190 Napoleon: 9:55am-10:00am (ALL M-F)","Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639699,,09:00,10:00,9504000,07/12/2011 10:57:41 AM,07/12/2011 10:58:25 AM,4343,004,Y,May Catering,6012767.68836,2100067.32185,37.747103654263,-122.398580950956,
4,Thursday,1PM,2PM,15MFF-0116,Assessors Block 8711/Lot023,Set-up at 195 Channel St: 1:30pm-1:35pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639709,,13:00,14:00,3887000,08/24/2011 11:58:55 AM,08/24/2011 11:59:13 AM,8711,023,Y,May Catering,6015253.3503,2109839.76272,37.7740748410583,-122.390668458146,
4,Thursday,12PM,1PM,15MFF-0116,2500 16TH ST,Set-up at 2301 16th St: 12:15pm-12:20pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639705,,12:00,13:00,718000,08/24/2011 11:14:27 AM,08/24/2011 11:15:04 AM,3927,004,Y,May Catering,6009173.82023,2106877.00424,37.7656006287902,-122.411489324943,
4,Thursday,9AM,10AM,15MFF-0051,2521 SCOTT ST,Set-up at 2525 Scott St: 9:45am-9:50am,"Cold Truck: Pre-packaged sandwiches, Chicken Bake, Canned Soup, Chili Dog, Corn Dog, Cup of Noodles, Egg Muffins, Hamburgers, Cheeseburgers, Hot Dog, Hot sandwiches, quesadillas, Beverages, Flan, Fruits, Yogurt, Candy, Cookies, Chips, Donuts, Snacks",629918,,09:00,10:00,11708000,04/21/2011 04:57:19 PM,04/21/2011 04:57:35 PM,0961,002,Y,D & T Catering,6001205.28062,2116990.42925,37.7929193472494,-122.439775822366,
0,Sunday,12AM,2AM,15MFF-0112,2600 MISSION ST,the South side of 22nd Street 8LF west of Mission St,"Burgers, French Fries, Black Bean Burgers, Mac and Cheese, drinks",638423,,00:00,02:00,9124000,09/21/2011 10:53:13 AM,09/21/2011 10:53:48 AM,3636,001,N,Doc's of the Bay,6006981.33762,2103201.28595,37.7553847384504,-122.418811946749,
0,Sunday,12AM,3AM,13MFF-0124,2367 MARKET ST,Truck & trailer parked in front of 2367 Market St,Hot dogs & various beverages,487710,,00:00,03:00,8767101,10/21/2013 12:17:57 PM,12/17/2013 03:11:18 PM,3563,036,N,Teresa Hotdogs,6002547.02532,2106081.61235,37.7630427472863,-122.434353042649,
0,Sunday,5PM,9PM,13MFF-0128,2664 MISSION ST,Truck located ....,"Hot dogs, chips, soda, corn on the cob, french fries",494583,,17:00,21:00,9124000,11/04/2013 03:20:24 PM,11/06/2013 11:36:10 AM,3636,009,N,Sinthya's Hot Dogs,6007001.26338,2102843.08426,37.7544023207176,-122.418717635916,
0,Sunday,10AM,11PM,15MFF-0005,3189 21ST ST,"Truck located in front of 3189 21st Street, approx 80ft east of Mission Street (4th parking space)","Tacos, Tortass, sopes, gorditas, quesadillas, nachos, tostadas, chicken, pork, beef, cactus, tamales, agua frescas, sodas, seafood, breakfast eggs",672358,,10:00,23:00,1108000,07/08/2015 01:25:31 PM,07/08/2015 01:30:14 PM,3615,072,N,"Chaac Mool, LLC",6007040.21564,2103786.68309,37.7569954193224,-122.418649839389,
0,Sunday,7AM,6PM,15MFF-0106,1500 GENEVA AVE,Truck located on Geneva approximately 80LF East from the intersection of Prague & Geneva.,"Tacos, Burritos, Tostadas, Flautas, Tostadas, Tortas, Pozole Menudo",635038,,07:00,18:00,6148201,08/03/2012 03:15:10 PM,08/03/2012 03:15:30 PM,6418,065,N,Giant Burrito,6002867.40172,2087736.18566,37.7126886057408,-122.431934935332,
0,Sunday,7AM,8PM,15MFF-0072,531 BAY SHORE BLVD,Truck located on the East side of Bay Shore Blvd between Waterloo & Marengo.,"Tacos, burritos, quesadillas, tortas, nachos (refried beans, cheese sauce, salsa fresca), carnes (beef, chicken, marinated pork, fried pork), canned beans, rice, sodas, horchata drinks.",632077,,07:00,20:00,2801102,10/19/2012 03:38:55 PM,10/19/2012 03:39:19 PM,5607,038,N,La Jefa,6010309.6071,2097104.29816,37.738830582567,-122.406872036334,
4,Thursday,11AM,3PM,15MFF-0081,1 SANSOME ST,,"Tacos, burritos, quesadillas, soda & water",632774,,11:00,15:00,11542000,07/27/2011 11:45:20 AM,07/27/2011 11:45:38 AM,0289,003,N,Tacos Rodriguez,6012494.74957,2115792.60905,37.7902665460329,-122.400629258559,
4,Thursday,8AM,5PM,15MFF-0081,2198 OAKDALE AVE,,"Tacos, burritos, quesadillas, soda & water",632775,,08:00,17:00,9794000,07/27/2011 11:46:51 AM,07/27/2011 11:47:09 AM,5590A,008,N,Tacos Rodriguez,6011890.27099,2097853.05368,37.7409748262265,-122.40145941404,
4,Thursday,1PM,2PM,14MFF-0001,180 NEW MONTGOMERY ST,1:00PM-2:00PM,"Cold Truck: sandwiches, drinks, snacks, candy, hot coffee",509483,,13:00,14:00,9546000,06/02/2011 09:51:40 AM,06/02/2011 09:51:57 AM,3722,022,Y,Sun Rise Catering,6012860.22927,2114363.55606,37.7863630776208,-122.399264358097,
4,Thursday,1PM,2PM,15MFF-0116,2300 CESAR CHAVEZ ST,1:55pm-2:00pm,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639711,,13:00,14:00,2477000,08/24/2011 03:52:49 PM,08/24/2011 03:53:12 PM,4328A,007,Y,May Catering,6012540.96797,2100984.89095,37.7496104682221,-122.399429343357,
4,Thursday,10AM,11AM,14MFF-0001,716 TEHAMA ST,10:00am-10:05am,"Cold Truck: sandwiches, drinks, snacks, candy, hot coffee",509480,,10:00,11:00,12477000,06/02/2011 09:48:05 AM,06/02/2011 09:48:21 AM,3729,102,Y,Sun Rise Catering,6009272.88653,2110519.37814,37.7756072968774,-122.411404019951,
4,Thursday,10AM,11AM,15MFF-0028,555 MISSION ROCK ST,10:00am-10:15am,"Cold Truck: Hot & Cold Sandwiches, Bagels, Burritos, Soups, Hot Dogs, Tacos, Pork Buns, BBQ Meat, Fruit, Various Beverages, Pasties, Pre-Packaged Snacks, Candy, Salads, Muffins, Scones, Brownies, Croissants, Energy Bars, Noodle Bowls",626852,,10:00,11:00,15028000,08/31/2011 11:52:20 AM,08/31/2011 11:52:37 AM,8711,028,Y,Two G's Catering,6015258.31755,2109383.13863,37.7728213280588,-122.390619360681,
4,Thursday,10AM,11AM,15MFF-0062,365 FULTON ST,10:00am-10:15am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631708,,10:00,11:00,5882000,08/09/2011 11:01:33 AM,08/09/2011 11:01:47 AM,0792,028,Y,Munch A Bunch,6006015.89062,2111737.13061,37.7787677332342,-122.42275734107,
4,Thursday,12PM,1PM,15MFF-0062,1345 TURK ST,10:00am-10:15am & 12:00pm-12:15pm,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631711,,12:00,13:00,12728000,08/09/2011 11:05:28 AM,08/09/2011 11:05:51 AM,0756,001,Y,Munch A Bunch,6003593.05269,2112440.56598,37.7805621947803,-122.431189105466,
4,Thursday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,10:00am-9:00pm,"Tacos, Burritos , Tortas, Quesadillas & Beverages",453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,012,N,Tacos Santana,6011435.03753,2093950.28359,37.7302332323588,-122.402759048478,
4,Thursday,10AM,11AM,15MFF-0116,1075 LE CONTE AVE,10:03am-10:04am,"Cold Truck: Sandwiches, fruit, snacks, candy, hot and cold drinks",639729,,10:00,11:00,8234000,11/14/2011 04:18:25 PM,11/14/2011 04:18:47 PM,5476,009,Y,May Catering,6012701.7208,2089863.36063,37.7190820167404,-122.398093320211,
4,Thursday,10AM,11AM,15MFF-0021,444 TOWNSEND ST,10:05am-10:10am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",626062,,10:00,11:00,12664000,05/06/2011 11:37:18 AM,05/06/2011 11:37:32 AM,3785,004A,Y,F & C Catering,6013062.85153,2110066.6773,37.7745761256077,-122.398261747293,
4,Thursday,10AM,12PM,15MFF-0077,222 02ND ST,"10:05am-10:10am, 11:30am-11:40am","Cold Truck: Soft drinks, cup cakes, potato chips, cookies, gum, sandwiches (hot & cold), peanuts, muffins, coff (hot & cold), water, juice, yoplait, milk, orange juice, sunflower seeds, can foods, burritos, buscuits, chimichangas, rice krispies",632684,,10:00,12:00,135000,04/10/2012 10:00:05 AM,04/10/2012 10:00:23 AM,3735,063,Y,Quan Catering,6013205.99435,2114380.7873,37.7864296546035,-122.398069300142,
4,Thursday,10AM,11AM,15MFF-0061,1500 WALLACE AVE,10:10am-10:15am,"Cold Truck: Pre-packaged sandwiches, snacks, fruit, various beverages",631457,,10:00,11:00,13356000,05/13/2011 09:15:15 AM,05/13/2011 09:15:34 AM,4829,002,Y,Liang Bai Ping,6015312.43811,2092509.06445,37.7264916637361,-122.389253644975,
4,Thursday,10AM,11AM,15MFF-0050,164 14TH ST,10:20am-10:25am,"Cold Truck: Soda,Chips,Candy, Cold/Hot Sandwiches, Donuts.  (Pitco Wholesale)",629898,,10:00,11:00,581000,04/13/2011 01:02:29 PM,10/24/2011 11:20:29 AM,3530,048,Y,John's Catering #5,6007598.90865,2107968.05434,37.7685079333296,-122.417013921855,
4,Thursday,10AM,11AM,15MFF-0051,2201 VALLEJO ST,10:20am-10:30am,"Cold Truck: Pre-packaged sandwiches, Chicken Bake, Canned Soup, Chili Dog, Corn Dog, Cup of Noodles, Egg Muffins, Hamburgers, Cheeseburgers, Hot Dog, Hot sandwiches, quesadillas, Beverages, Flan, Fruits, Yogurt, Candy, Cookies, Chips, Donuts, Snacks",629923,,10:00,11:00,13115000,04/21/2011 05:02:05 PM,04/21/2011 05:02:19 PM,0564,001,Y,D & T Catering,6003034.62674,2117846.79071,37.7953746521913,-122.433507424647,
4,Thursday,10AM,11AM,15MFF-0040,3253 16TH ST,10:25am to 10:30am,"Cold Truck: Breakfast, Sandwiches, Salads, Pre-Packaged Snacks, Beverages",627753,,10:00,11:00,736000,05/12/2011 08:13:54 AM,10/24/2011 04:38:44 PM,3567,039,Y,BH & MT LLC,6005169.61389,2106614.61318,37.7646547537034,-122.425320325481,
4,Thursday,10AM,11AM,14MFF-0034,1785 EGBERT AVE,10:25am-10:30am,"Cold Truck: Cheeseburgers, Burgers, Chicken Bake, Chili Dogs, Hot Dogs, Corn Dogs, Cup of Noodles, Egg Muffins, Tamales, Hot Sandwiches Quesadillas, Gatorade, Juice, Soda, Mikl, Coffee, Hot Cocoa, Hot Tea, Flan, Fruits, Fruit Salad, Yogurt, Candy, Chips,  Donuts, Cookies, Granola, Muffins & Various Drinks & Pre-Packaged Snacks.",526131,,10:00,11:00,5117000,04/22/2011 10:37:00 AM,03/09/2012 12:27:47 PM,5431A,002,Y,Bach Catering,6012494.7963,2092627.78404,37.7266610348631,-122.39900250944,
4,Thursday,10AM,11AM,15MFF-0062,1525 BRYANT ST,10:25am-10:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631709,,10:00,11:00,24215000,08/09/2011 11:03:04 AM,08/09/2011 11:03:23 AM,3922A,001A,Y,Munch A Bunch,6009438.81158,2107690.94096,37.7678503715903,-122.41063025867,
4,Thursday,10AM,2PM,15MFF-0062,2200 WEBSTER ST,10:30am-1:30am,"Cold Truck: packaged sandwiches, pitas, breakfast, cold and hot drinks, snacks",631710,,10:00,14:00,13547000,08/09/2011 11:03:51 AM,08/09/2011 11:04:13 AM,0613,003,Y,Munch A Bunch,6003292.81403,2116231.84055,37.790955058385,-122.432498648221,
4,Thursday,10AM,11AM,15MFF-0021,900 MINNESOTA ST,10:30am-10:35am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",626065,,10:00,11:00,9056000,05/06/2011 12:48:13 PM,05/06/2011 12:48:28 PM,4106,001A,Y,F & C Catering,6015220.85423,2104389.81393,37.7591086681241,-122.390400000543,
4,Thursday,10AM,11AM,14MFF-0109,730 ELLIS ST,10:30am-10:40am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",559789,,10:00,11:00,5178000,08/31/2011 04:26:16 PM,08/31/2011 04:27:35 PM,0717,006,Y,Mang Hang Catering,6007360.68321,2113696.81407,37.7842243326515,-122.418244143414,
4,Thursday,8AM,10AM,15MFF-0021,1500 TENNESSEE ST,10:40am-10:45am,"Cold Truck: Hot/Cold Sandwiches, Water, Soda, Juice, Snacks, Milk, Candies, Canned Food, Soups, Cup of Noodles, Fruit, Salad",626066,,08:00,10:00,12491000,05/06/2011 12:49:52 PM,05/06/2011 12:50:07 PM,4294,012,Y,F & C Catering,6015638.01363,2101922.12679,37.7523560542966,-122.388784980412,
4,Thursday,10AM,11AM,14MFF-0109,1540 PINE ST,10:45am-10:55am,"COLD TRUCK. Deli: bbq chicken skewer, Chinese spring roll, Chinese fried rice/noodle, fried chicken leg/wing, bbq chicken sandwich, chicken cheese burger, burrito, lumpia. Snack: sunflower seeds, muffins, chips, snickers, kit-kat, 10 types of chocolate. Drinks: Coke, 7-Up, Dr. Pepper, Pepsi, Redbull, Vitamin Water, Rockstar, Coconut Juice, Water. Hot drinks: coffee, tea.",559771,,10:00,11:00,10477000,08/31/2011 03:04:39 PM,08/31/2011 03:10:52 PM,0646,005,Y,Mang Hang Catering,6006551.51583,2115667.02377,37.7895884629627,-122.421183529217,
4,Thursday,10AM,11AM,15MFF-0020,2401 BAY SHORE BLVD,10:45am-11:00am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",626000,,10:00,11:00,2825101,08/29/2011 04:44:44 PM,08/29/2011 04:44:56 PM,5087,003A,Y,Golden Catering,6011058.54374,2087018.26704,37.7111783070436,-122.403573115181,
4,Thursday,10AM,11AM,15MFF-0079,300 NEWHALL ST,10:45am-11:00am,"Cold Truck: Hamburger, cheeseburgers, hot dogs, hot sandwiches, cold sandwiches, egg muffins, cup of noodles, corn dogs, canned soup, coffee, hot cocoa, hot tea, gatorade, juice, milk, soda, water, fruits, fruit salad, rice pudding, yogurt, candy bars, chips, cookies, donuts, granola bars, muffins",632709,,10:00,11:00,9563000,06/07/2011 04:37:34 PM,06/07/2011 04:37:52 PM,5203,041,Y,Park's Catering,6016548.19894,2098372.44665,37.7426597692556,-122.385390043533,
4,Thursday,10AM,6PM,15MFF-0017,3055 23RD ST,10am to 6pm Mon thru Friday,"Burritos, Giros, Tortas, Quesadillas, Tacos & Various Beverages",625663,,10:00,18:00,1260000,05/27/2011 03:38:38 PM,05/27/2011 03:40:23 PM,3640,039,N,El Gallo Jiro,6008603.01478,2102703.03437,37.754107828202,-122.413168445667,
4,Thursday,11AM,12PM,15MFF-0064,480 HOWARD ST,11:20am-11:22am,"Cold Truck: Pre-packaged sandwiches, Burgers, Hot Dogs, Muffin Sandwiches, Enchiladas, Bagels, Burritos, Salads, Snacks, Beverages",631765,,11:00,12:00,7032000,09/07/2011 04:18:44 PM,09/07/2011 04:19:35 PM,3725,103,Y,Steve's Mobile Deli,6013851.76611661,2115196.99179556,37.7887067092358,-122.395892291496,
4,Thursday,11AM,12PM,15MFF-0020,601 CRESCENT AVE,11:25am-11:30am,"Cold Truck: Pre-packaged Sandwiches, Various Beverages, Salads, Snacks",626004,,11:00,12:00,4494000,08/29/2011 04:57:56 PM,08/29/2011 04:58:09 PM,5741,016,Y,Golden Catering,6007776.69785,2095716.79039,37.7348787351337,-122.415531470861,
4,Thursday,11AM,12PM,15MFF-0065,2200 CESAR CHAVEZ ST,11:30am-11:40am,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",631772,,11:00,12:00,2477000,06/16/2011 01:34:13 PM,06/16/2011 01:34:31 PM,4327A,007,Y,Mike's Catering,6012829.80824,2101000.93277,37.7496706104363,-122.398431642605,
4,Thursday,11AM,1PM,15MFF-0065,435 CHINA BASIN ST,11:30am-12:30pm,"Cold Truck: packaged sandwiches, snacks, candy, hot and cold drinks",631773,,11:00,13:00,15024000,06/16/2011 01:35:09 PM,06/16/2011 01:35:27 PM,8720,001,Y,Mike's Catering,6015808.13932,2109072.17954,37.7719979905519,-122.388695736053,
